seriesId,seriesName,seasonYear,sessionType,collection,rowCount,utilizationStatus,metricFamily,currentAnalyticsArtifacts,currentUiOrContextExposure,unusedOrUnderusedSignal,sourceCaveat
series_gb3,GB3 Championship,2022,test,mediaAssets,5,productized_context_pack,narrative_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/media_narrative_index.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Productized as a media narrative index and event/session context timeline with rights-status fields preserved.,Media rows are now source-indexed for narrative and source-drawer use; UI must still apply rights-status display rules.,"Narrative evidence should support, not override, official result data."
series_gb3,GB3 Championship,2022,test,results,154,productized_context_pack,result_conversion,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/result_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,Full-field result context plus Career Lab result conversion and debrief context packs.,"Every canonical result row is now productized through source-hash validated full-field result context, with Bryce-facing conversion/debrief slices layered on top.",Raw finish is not comparable across field sizes without percentiles.
series_gb3,GB3 Championship,2022,test,sessions,7,productized_context_pack,session_context,analysis/predictive-race-intelligence/output/context-packs/race-debriefs;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json,"Prep, debrief, live-readiness, and Career Lab routing.",Session windows and session-type structure still matter for live joins and practice/qualifying context.,Some exact INDY NXT qualifying windows remain unavailable by source shape.
series_gb3,GB3 Championship,all,series,series,1,productized_context_pack,source_confidence,analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/career_prior_matrix.csv,Career Lab series summaries and parity badges.,No major standalone series-dimension signal beyond routing and source-family labels.,Series depth is intentionally uneven.
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,car,cars,61,productized_context_pack,car_context,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/car_entrant_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json;analysis/imsa-daytona-stint-class-pace/output/imsa_car85_codriver_pace.csv,"Productized as car/entrant context with team, series, season, class, usage rows, and Bryce-observed flags.","Car number, entrant, class, and co-driver/usage context are now addressable across canonical cars.",Car metadata is not setup telemetry.
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,event,events,1,productized_context_pack,event_context,analysis/predictive-race-intelligence/output/context-packs/upcoming-events;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Upcoming event and race-debrief context packs.,Event rows are mostly routing; value comes through linked sessions/results/laps.,Future schedule rows lack result/lap truth until sessions complete.
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,race,lapSamples,37885,productized_context_pack,lap_shape,analysis/predictive-race-intelligence/output/context-packs/race-debriefs;analysis/indy-nxt-race-lap-section-enhancement/output/context-packs/indy-nxt-race-lap-section-context.json;analysis/indy-nxt-race-lap-section-enhancement/output/INDY_NXT_RACE_LAP_SECTION_ENHANCEMENT.md;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json;analysis/imsa-daytona-stint-class-pace/output/IMSA_DAYTONA_STINT_CLASS_PACE.md;analysis/formula-ford-lap-shape/output/context-packs/formula-ford-lap-shape-context.json;analysis/formula-ford-lap-shape/output/FORMULA_FORD_LAP_SHAPE.md,"INDY NXT race lap microstates/segments, IMSA Daytona stint/class pace, and Formula Ford Bryce-only lap shape are productized.","No canonical lapSample source family remains unproductized; future value is through joins to context, incidents, qualifying, and track analogs.","Lap sample grain differs by source: IMSA time cards, INDY NXT race lap charts, and Formula Ford Bryce-only lap-analysis blocks are not interchangeable."
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,race,mediaAssets,4,productized_context_pack,narrative_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/media_narrative_index.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Productized as a media narrative index and event/session context timeline with rights-status fields preserved.,Media rows are now source-indexed for narrative and source-drawer use; UI must still apply rights-status display rules.,"Narrative evidence should support, not override, official result data."
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,race,results,236,productized_context_pack,result_conversion,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/result_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,Full-field result context plus Career Lab result conversion and debrief context packs.,"Every canonical result row is now productized through source-hash validated full-field result context, with Bryce-facing conversion/debrief slices layered on top.",Raw finish is not comparable across field sizes without percentiles.
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,race,sessions,1,productized_context_pack,session_context,analysis/predictive-race-intelligence/output/context-packs/race-debriefs;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json,"Prep, debrief, live-readiness, and Career Lab routing.",Session windows and session-type structure still matter for live joins and practice/qualifying context.,Some exact INDY NXT qualifying windows remain unavailable by source shape.
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,race,weatherObservations,1,productized_context_pack,weather_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/weather_condition_context.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json,"Productized as weather/condition context rows with source, time, location, and join-confidence fields preserved.","Weather rows are now queryable by series/session/source family; future value is visual comparison, not additional backend extraction.",INDY NXT has no official weather observations; non-official ambient weather needs labels.
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,season,seasons,1,productized_context_pack,championship_progression,analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/career_prior_matrix.csv,Career Lab and championship context.,Season summaries are useful but lower value than session/lap grains.,Season-level aggregates can hide source-family differences.
series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,all,series,series,1,productized_context_pack,source_confidence,analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/career_prior_matrix.csv,Career Lab series summaries and parity badges.,No major standalone series-dimension signal beyond routing and source-family labels.,Series depth is intentionally uneven.
series_indy_nxt,INDY NXT,2024,car,cars,23,productized_context_pack,car_context,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/car_entrant_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json;analysis/imsa-daytona-stint-class-pace/output/imsa_car85_codriver_pace.csv,"Productized as car/entrant context with team, series, season, class, usage rows, and Bryce-observed flags.","Car number, entrant, class, and co-driver/usage context are now addressable across canonical cars.",Car metadata is not setup telemetry.
series_indy_nxt,INDY NXT,2024,event,events,14,productized_context_pack,event_context,analysis/predictive-race-intelligence/output/context-packs/upcoming-events;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Upcoming event and race-debrief context packs.,Event rows are mostly routing; value comes through linked sessions/results/laps.,Future schedule rows lack result/lap truth until sessions complete.
series_indy_nxt,INDY NXT,2024,practice,derivedMetrics,40,productized_context_pack,section_pace,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/derived_metric_context.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/indy_nxt_feature_matrix.csv;analysis/indy-nxt-section-lap-deep-dive/output/context-packs/indy-nxt-section-lap-context.json;analysis/indy-nxt-section-lap-deep-dive/output/INDY_NXT_SECTION_LAP_DEEP_DIVE.md;analysis/indy-nxt-race-lap-section-enhancement/output/context-packs/indy-nxt-race-lap-section-context.json;analysis/indy-nxt-race-lap-section-enhancement/output/INDY_NXT_RACE_LAP_SECTION_ENHANCEMENT.md,Productized through section-lap/race-section context packs and a full derived metric context index covering the 40 derivedMetric rows represented by this audit row.,All canonical derivedMetric rows are now addressable; deeper interpretation remains in the specialized section/race-lap lanes.,One INDY NXT Section Results holdout is source-corrupt; sparse denominators need suppression or badges.
series_indy_nxt,INDY NXT,2024,practice,mediaAssets,70,productized_context_pack,narrative_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/media_narrative_index.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Productized as a media narrative index and event/session context timeline with rights-status fields preserved.,Media rows are now source-indexed for narrative and source-drawer use; UI must still apply rights-status display rules.,"Narrative evidence should support, not override, official result data."
series_indy_nxt,INDY NXT,2024,practice,results,390,productized_context_pack,result_conversion,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/result_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,Full-field result context plus Career Lab result conversion and debrief context packs.,"Every canonical result row is now productized through source-hash validated full-field result context, with Bryce-facing conversion/debrief slices layered on top.",Raw finish is not comparable across field sizes without percentiles.
series_indy_nxt,INDY NXT,2024,practice,sessions,20,productized_context_pack,session_context,analysis/predictive-race-intelligence/output/context-packs/race-debriefs;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json,"Prep, debrief, live-readiness, and Career Lab routing.",Session windows and session-type structure still matter for live joins and practice/qualifying context.,Some exact INDY NXT qualifying windows remain unavailable by source shape.
series_indy_nxt,INDY NXT,2024,practice,weatherObservations,20,productized_context_pack,weather_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/weather_condition_context.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json,"Productized as weather/condition context rows with source, time, location, and join-confidence fields preserved.","Weather rows are now queryable by series/session/source family; future value is visual comparison, not additional backend extraction.",INDY NXT has no official weather observations; non-official ambient weather needs labels.
series_indy_nxt,INDY NXT,2024,qualifying,derivedMetrics,48,productized_context_pack,section_pace,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/derived_metric_context.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/indy_nxt_feature_matrix.csv;analysis/indy-nxt-section-lap-deep-dive/output/context-packs/indy-nxt-section-lap-context.json;analysis/indy-nxt-section-lap-deep-dive/output/INDY_NXT_SECTION_LAP_DEEP_DIVE.md;analysis/indy-nxt-race-lap-section-enhancement/output/context-packs/indy-nxt-race-lap-section-context.json;analysis/indy-nxt-race-lap-section-enhancement/output/INDY_NXT_RACE_LAP_SECTION_ENHANCEMENT.md,Productized through section-lap/race-section context packs and a full derived metric context index covering the 48 derivedMetric rows represented by this audit row.,All canonical derivedMetric rows are now addressable; deeper interpretation remains in the specialized section/race-lap lanes.,One INDY NXT Section Results holdout is source-corrupt; sparse denominators need suppression or badges.
series_indy_nxt,INDY NXT,2024,qualifying,mediaAssets,91,productized_context_pack,narrative_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/media_narrative_index.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Productized as a media narrative index and event/session context timeline with rights-status fields preserved.,Media rows are now source-indexed for narrative and source-drawer use; UI must still apply rights-status display rules.,"Narrative evidence should support, not override, official result data."
series_indy_nxt,INDY NXT,2024,qualifying,qualifyingResults,449,productized_context_pack,qualifying_conversion,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/qualifying_result_context.csv;analysis/career-dimension-context-layer/output/qualifying_session_conversion_summary.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/predictive-race-intelligence/output/indy_nxt_feature_matrix.csv;analysis/predictive-race-intelligence/output/model_scorecard.json,Productized as qualifying-result context and qualifying-session conversion summaries with same-event race-result joins.,"Qualifying rows are now addressable by session format, track type, team era, car, driver, and source-bounded race conversion joins.",Group and combined qualifying formats are not fully equivalent.
series_indy_nxt,INDY NXT,2024,qualifying,results,449,productized_context_pack,result_conversion,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/result_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,Full-field result context plus Career Lab result conversion and debrief context packs.,"Every canonical result row is now productized through source-hash validated full-field result context, with Bryce-facing conversion/debrief slices layered on top.",Raw finish is not comparable across field sizes without percentiles.
series_indy_nxt,INDY NXT,2024,qualifying,sessions,34,productized_context_pack,session_context,analysis/predictive-race-intelligence/output/context-packs/race-debriefs;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json,"Prep, debrief, live-readiness, and Career Lab routing.",Session windows and session-type structure still matter for live joins and practice/qualifying context.,Some exact INDY NXT qualifying windows remain unavailable by source shape.
series_indy_nxt,INDY NXT,2024,qualifying,weatherObservations,4,productized_context_pack,weather_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/weather_condition_context.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json,"Productized as weather/condition context rows with source, time, location, and join-confidence fields preserved.","Weather rows are now queryable by series/session/source family; future value is visual comparison, not additional backend extraction.",INDY NXT has no official weather observations; non-official ambient weather needs labels.
series_indy_nxt,INDY NXT,2024,race,derivedMetrics,55,productized_context_pack,section_pace,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/derived_metric_context.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/indy_nxt_feature_matrix.csv;analysis/indy-nxt-section-lap-deep-dive/output/context-packs/indy-nxt-section-lap-context.json;analysis/indy-nxt-section-lap-deep-dive/output/INDY_NXT_SECTION_LAP_DEEP_DIVE.md;analysis/indy-nxt-race-lap-section-enhancement/output/context-packs/indy-nxt-race-lap-section-context.json;analysis/indy-nxt-race-lap-section-enhancement/output/INDY_NXT_RACE_LAP_SECTION_ENHANCEMENT.md,Productized through section-lap/race-section context packs and a full derived metric context index covering the 55 derivedMetric rows represented by this audit row.,All canonical derivedMetric rows are now addressable; deeper interpretation remains in the specialized section/race-lap lanes.,One INDY NXT Section Results holdout is source-corrupt; sparse denominators need suppression or badges.
series_indy_nxt,INDY NXT,2024,race,incidents,50,productized_context_pack,incident_penalty_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/session_context_rollups.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,"Productized as incident rows in the context-event timeline and session rollups, with debrief/source drawer support.",Caution/contact/mechanical context is now productized; remaining value is presentation and source-backed lap-position joins.,"Incident rows are official summary/context, not video-confirmed root cause."
series_indy_nxt,INDY NXT,2024,race,lapSamples,11128,productized_context_pack,lap_shape,analysis/predictive-race-intelligence/output/context-packs/race-debriefs;analysis/indy-nxt-race-lap-section-enhancement/output/context-packs/indy-nxt-race-lap-section-context.json;analysis/indy-nxt-race-lap-section-enhancement/output/INDY_NXT_RACE_LAP_SECTION_ENHANCEMENT.md;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json;analysis/imsa-daytona-stint-class-pace/output/IMSA_DAYTONA_STINT_CLASS_PACE.md;analysis/formula-ford-lap-shape/output/context-packs/formula-ford-lap-shape-context.json;analysis/formula-ford-lap-shape/output/FORMULA_FORD_LAP_SHAPE.md,"INDY NXT race lap microstates/segments, IMSA Daytona stint/class pace, and Formula Ford Bryce-only lap shape are productized.","No canonical lapSample source family remains unproductized; future value is through joins to context, incidents, qualifying, and track analogs.","Lap sample grain differs by source: IMSA time cards, INDY NXT race lap charts, and Formula Ford Bryce-only lap-analysis blocks are not interchangeable."
series_indy_nxt,INDY NXT,2024,race,mediaAssets,91,productized_context_pack,narrative_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/media_narrative_index.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Productized as a media narrative index and event/session context timeline with rights-status fields preserved.,Media rows are now source-indexed for narrative and source-drawer use; UI must still apply rights-status display rules.,"Narrative evidence should support, not override, official result data."
series_indy_nxt,INDY NXT,2024,race,penalties,28,productized_context_pack,incident_penalty_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/session_context_rollups.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,"Productized as penalty rows in the context-event timeline and session rollups, with debrief/source drawer support.","Penalty type, lap, and position/time impact are now productized; downstream displays should keep no-row/source-coverage caveats visible.",Penalty ledgers are uneven by series; absence is not proof of clean session unless source exposes no-penalty decisions.
series_indy_nxt,INDY NXT,2024,race,racecraftEvents,13,productized_context_pack,racecraft_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/session_context_rollups.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,"Productized in the context-event timeline, session rollups, and context pack, plus existing debrief/source drawer tables.",Racecraft rows are now addressable as source-bounded context facts; remaining value comes from UI storytelling and lap/context joins.,Not a full pass-by-pass telemetry feed.
series_indy_nxt,INDY NXT,2024,race,results,274,productized_context_pack,result_conversion,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/result_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,Full-field result context plus Career Lab result conversion and debrief context packs.,"Every canonical result row is now productized through source-hash validated full-field result context, with Bryce-facing conversion/debrief slices layered on top.",Raw finish is not comparable across field sizes without percentiles.
series_indy_nxt,INDY NXT,2024,race,sessions,14,productized_context_pack,session_context,analysis/predictive-race-intelligence/output/context-packs/race-debriefs;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json,"Prep, debrief, live-readiness, and Career Lab routing.",Session windows and session-type structure still matter for live joins and practice/qualifying context.,Some exact INDY NXT qualifying windows remain unavailable by source shape.
series_indy_nxt,INDY NXT,2024,race,weatherObservations,14,productized_context_pack,weather_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/weather_condition_context.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json,"Productized as weather/condition context rows with source, time, location, and join-confidence fields preserved.","Weather rows are now queryable by series/session/source family; future value is visual comparison, not additional backend extraction.",INDY NXT has no official weather observations; non-official ambient weather needs labels.
series_indy_nxt,INDY NXT,2024,season,seasons,1,productized_context_pack,championship_progression,analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/career_prior_matrix.csv,Career Lab and championship context.,Season summaries are useful but lower value than session/lap grains.,Season-level aggregates can hide source-family differences.
series_indy_nxt,INDY NXT,2025,car,cars,21,productized_context_pack,car_context,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/car_entrant_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json;analysis/imsa-daytona-stint-class-pace/output/imsa_car85_codriver_pace.csv,"Productized as car/entrant context with team, series, season, class, usage rows, and Bryce-observed flags.","Car number, entrant, class, and co-driver/usage context are now addressable across canonical cars.",Car metadata is not setup telemetry.
series_indy_nxt,INDY NXT,2025,event,events,14,productized_context_pack,event_context,analysis/predictive-race-intelligence/output/context-packs/upcoming-events;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Upcoming event and race-debrief context packs.,Event rows are mostly routing; value comes through linked sessions/results/laps.,Future schedule rows lack result/lap truth until sessions complete.
series_indy_nxt,INDY NXT,2025,practice,derivedMetrics,38,productized_context_pack,section_pace,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/derived_metric_context.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/indy_nxt_feature_matrix.csv;analysis/indy-nxt-section-lap-deep-dive/output/context-packs/indy-nxt-section-lap-context.json;analysis/indy-nxt-section-lap-deep-dive/output/INDY_NXT_SECTION_LAP_DEEP_DIVE.md;analysis/indy-nxt-race-lap-section-enhancement/output/context-packs/indy-nxt-race-lap-section-context.json;analysis/indy-nxt-race-lap-section-enhancement/output/INDY_NXT_RACE_LAP_SECTION_ENHANCEMENT.md,Productized through section-lap/race-section context packs and a full derived metric context index covering the 38 derivedMetric rows represented by this audit row.,All canonical derivedMetric rows are now addressable; deeper interpretation remains in the specialized section/race-lap lanes.,One INDY NXT Section Results holdout is source-corrupt; sparse denominators need suppression or badges.
series_indy_nxt,INDY NXT,2025,practice,mediaAssets,74,productized_context_pack,narrative_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/media_narrative_index.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json,Productized as a media narrative index and event/session context timeline with rights-status fields preserved.,Media rows are now source-indexed for narrative and source-drawer use; UI must still apply rights-status display rules.,"Narrative evidence should support, not override, official result data."
series_indy_nxt,INDY NXT,2025,practice,results,369,productized_context_pack,result_conversion,analysis/career-dimension-context-layer/output/context-packs/career-dimension-context.json;analysis/career-dimension-context-layer/output/summary.json;analysis/career-dimension-context-layer/output/result_context.csv;analysis/career-dimension-context-layer/output/CAREER_DIMENSION_CONTEXT_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/predictive-race-intelligence/output/context-packs/race-debriefs,Full-field result context plus Career Lab result conversion and debrief context packs.,"Every canonical result row is now productized through source-hash validated full-field result context, with Bryce-facing conversion/debrief slices layered on top.",Raw finish is not comparable across field sizes without percentiles.
series_indy_nxt,INDY NXT,2025,practice,sessions,19,productized_context_pack,session_context,analysis/predictive-race-intelligence/output/context-packs/race-debriefs;analysis/predictive-race-intelligence/output/context-packs/context-pack-manifest.json,"Prep, debrief, live-readiness, and Career Lab routing.",Session windows and session-type structure still matter for live joins and practice/qualifying context.,Some exact INDY NXT qualifying windows remain unavailable by source shape.
series_indy_nxt,INDY NXT,2025,practice,weatherObservations,19,productized_context_pack,weather_context,analysis/context-event-narrative-layer/output/context-packs/context-event-narrative-context.json;analysis/context-event-narrative-layer/output/summary.json;analysis/context-event-narrative-layer/output/weather_condition_context.csv;analysis/context-event-narrative-layer/output/context_event_timeline.csv;analysis/context-event-narrative-layer/output/CONTEXT_EVENT_NARRATIVE_LAYER.md;analysis/predictive-race-intelligence/output/context-packs/career-lab-context.json;analysis/imsa-daytona-stint-class-pace/output/context-packs/imsa-daytona-stint-class-context.json,"Productized as weather/condition context rows with source, time, location, and join-confidence fields preserved.","Weather rows are now queryable by series/session/source family; future value is visual comparison, not additional backend extraction.",INDY NXT has no official weather observations; non-official ambient weather needs labels.
